Init E (V) = 0.06
High E (V) = 1.8
Low E (V) = -0.95
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Potential/V	Current/A
-0.693	-4.945e-5
-0.694	-4.843e-5
-0.695	-4.745e-5
-0.696	-4.652e-5
-0.697	-4.563e-5
-0.698	-4.486e-5
-0.699	-4.409e-5
-0.700	-4.342e-5
-0.701	-4.277e-5
-0.702	-4.219e-5
-0.703	-4.163e-5
-0.704	-4.114e-5
-0.705	-4.068e-5
-0.706	-4.028e-5
-0.707	-3.991e-5
-0.708	-3.957e-5
-0.709	-3.926e-5
-0.710	-3.899e-5
-0.711	-3.874e-5
-0.712	-3.853e-5
-0.713	-3.834e-5
-0.714	-3.819e-5
-0.715	-3.803e-5
-0.716	-3.794e-5
-0.717	-3.785e-5
-0.718	-3.776e-5
-0.719	-3.770e-5
-0.720	-3.766e-5
-0.721	-3.763e-5
-0.722	-3.760e-5
-0.723	-3.760e-5
-0.724	-3.763e-5
-0.725	-3.766e-5
-0.726	-3.770e-5
-0.727	-3.773e-5
-0.728	-3.776e-5
-0.729	-3.785e-5
-0.730	-3.791e-5
-0.731	-3.797e-5
-0.732	-3.806e-5
-0.733	-3.813e-5
-0.734	-3.822e-5
-0.735	-3.834e-5
-0.736	-3.846e-5
-0.737	-3.856e-5
-0.738	-3.868e-5
-0.739	-3.880e-5
-0.740	-3.896e-5
-0.741	-3.908e-5
-0.742	-3.920e-5
-0.743	-3.936e-5
-0.744	-3.951e-5
-0.745	-3.966e-5
-0.746	-3.985e-5
-0.747	-4.000e-5
-0.748	-4.019e-5
-0.749	-4.037e-5
-0.750	-4.056e-5
-0.751	-4.074e-5
-0.752	-4.093e-5
-0.753	-4.111e-5
-0.754	-4.133e-5
-0.755	-4.154e-5
-0.756	-4.172e-5
-0.757	-4.194e-5
-0.758	-4.216e-5
-0.759	-4.237e-5
-0.760	-4.259e-5
-0.761	-4.283e-5
-0.762	-4.305e-5
-0.763	-4.329e-5
-0.764	-4.351e-5
-0.765	-4.375e-5
-0.766	-4.400e-5
-0.767	-4.428e-5
-0.768	-4.452e-5
-0.769	-4.480e-5
-0.770	-4.505e-5
-0.771	-4.532e-5
-0.772	-4.560e-5
-0.773	-4.588e-5
-0.774	-4.615e-5
-0.775	-4.643e-5
-0.776	-4.671e-5
-0.777	-4.702e-5
-0.778	-4.732e-5
-0.779	-4.763e-5
-0.780	-4.794e-5
-0.781	-4.825e-5
-0.782	-4.855e-5
-0.783	-4.886e-5
-0.784	-4.920e-5
-0.785	-4.951e-5
-0.786	-4.985e-5
-0.787	-5.015e-5
-0.788	-5.049e-5
-0.789	-5.083e-5
-0.790	-5.117e-5
-0.791	-5.154e-5
-0.792	-5.188e-5
-0.793	-5.221e-5
-0.794	-5.258e-5
-0.795	-5.292e-5
-0.796	-5.329e-5
-0.797	-5.366e-5
-0.798	-5.403e-5
